URL	chrom://isq7ci2006004/ChromeleonLocal/Instrument Data/Aspuru-Guzik/Stanley/2024_12_16_005c-H.seq/177.smp/MS_F1_[364.0-364.3].channel/MS_F1_[364.0-364.3].chm
Channel	MS_F1_[364.0-364.3]

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2024_12_16_005c-H
Name	PS_Dimer_conc
Number	5
Position	3
Comment	
Processing Method	Basic Quantitative
Instrument Method	2024_12_16_005c-H - Copy
Type	Unknown
Status	Finished
Inject Time	12/16/2024 3:19:27 PM -05:00
Volume (µl)	5.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	2.500672
Time Max. (min)	6.996815
Data Points	1323
Detector	MSDevice
Generating Data System	Chromeleon 7.3 Build 60919 (5efd55c28726aa174740e3ad3b435409b51aa6a1)
Exporting Data System	Chromeleon 7.3.0.0
Operator	aspuruguzik
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	0.000000
Signal Max.	3807.857666
Channel	MS_F1_[364.0-364.3]
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406097

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
5.445952	0.204	0.870928
5.449353	0.2041	0.000000
5.452753	0.204	0.000000
5.456155	0.2041	0.000000
5.459557	0.2041	0.000000
5.462957	0.204	0.063098
5.466358	0.2041	0.000000
5.469758	0.204	1448.583862
5.473160	0.2041	1614.875977
5.476562	0.2041	0.000000
5.479962	0.204	0.000000
5.483363	0.2041	171.527237
5.486763	0.204	0.000000
5.490165	0.2041	0.000000
5.493567	0.2041	0.000000
5.496967	0.204	8.115973
5.500368	0.2041	869.248474
5.503770	0.2041	881.121216
5.507170	0.204	0.000000
5.510572	0.2041	0.000000
5.513972	0.204	52.060917
5.517373	0.2041	0.000000
5.520775	0.2041	0.000000
5.524175	0.204	0.000000
5.527577	0.2041	0.000000
5.530977	0.204	0.000000
5.534378	0.2041	0.000000
5.537780	0.2041	0.387722
5.541180	0.204	0.000000
5.544582	0.2041	0.000000
5.547982	0.204	1.295203
5.551383	0.2041	1.150589
5.554785	0.2041	0.000000
5.558185	0.204	0.714917
5.561587	0.2041	0.000000
5.564987	0.204	0.113632
5.568388	0.2041	0.000000
5.571790	0.2041	0.000000
5.575190	0.204	0.000000
5.578592	0.2041	0.000000
5.581993	0.2041	0.000000
5.585393	0.204	0.000000
5.588795	0.2041	0.207312
5.592195	0.204	0.000000
5.595597	0.2041	0.000000
5.598998	0.2041	287.020386
5.602398	0.204	0.000000
5.605800	0.2041	0.000000
5.609200	0.204	0.000000
5.612602	0.2041	0.000000
5.616003	0.2041	977.576477
5.619403	0.204	1282.634399
5.622805	0.2041	0.000000
5.626205	0.204	0.000000
5.629607	0.2041	212.611404
5.633008	0.2041	0.000000
5.636408	0.204	0.000000
5.639810	0.2041	0.000000
5.643212	0.2041	0.000000
5.646612	0.204	0.000000
5.650013	0.2041	0.000000
5.653413	0.204	97.217789
5.656815	0.2041	0.000000
5.660217	0.2041	190.581833
5.663617	0.204	2032.358154
5.667018	0.2041	0.000000
5.670418	0.204	0.000000
5.673820	0.2041	0.000000
5.677222	0.2041	217.637527
5.680622	0.204	0.000000
5.684023	0.2041	79.126228
5.687423	0.204	0.000000
5.690825	0.2041	0.000000
5.694227	0.2041	0.000000
5.697627	0.204	0.000000
5.701028	0.2041	0.000000
5.704428	0.204	0.000000
5.707830	0.2041	0.000000
5.711232	0.2041	0.000000
5.714632	0.204	0.042222
5.718033	0.2041	1181.001709
5.721435	0.2041	3654.015625
5.724835	0.204	2477.277588
5.728237	0.2041	0.000000
5.731637	0.204	0.000000
5.735038	0.2041	0.000000
5.738440	0.2041	0.000000
5.741840	0.204	0.000000
5.745242	0.2041	1720.332031
5.748642	0.204	1473.414063
5.752043	0.2041	0.000000
5.755445	0.2041	0.000000
5.758845	0.204	148.698715
5.762247	0.2041	0.000000
5.765647	0.204	54.853039
5.769048	0.2041	0.000000
5.772450	0.2041	0.000000
5.775850	0.204	0.000000
5.779252	0.2041	0.000000
5.782653	0.2041	0.000000
5.786053	0.204	505.930511
5.789455	0.2041	5.238936
5.792855	0.204	0.000000
5.796257	0.2041	0.000000
5.799658	0.2041	0.000000
5.803058	0.204	20.775244
5.806460	0.2041	0.473875
5.809860	0.204	0.000000
5.813262	0.2041	0.394833
5.816663	0.2041	50.421516
5.820063	0.204	200.834305
5.823465	0.2041	0.000000
5.826865	0.204	210.828354
5.830267	0.2041	6.446527
5.833668	0.2041	0.000000
5.837068	0.204	0.000000
5.840470	0.2041	0.000000
5.843872	0.2041	1250.078979
5.847272	0.204	1414.966553
5.850673	0.2041	0.000000
5.854073	0.204	0.000000
5.857475	0.2041	857.504639
5.860877	0.2041	0.000000
5.864277	0.204	0.000000
5.867678	0.2041	0.000000
5.871078	0.204	0.000000
5.874480	0.2041	111.871124
5.877882	0.2041	0.000000
5.881282	0.204	0.000000
5.884683	0.2041	0.000000
5.888083	0.204	0.000000
5.891485	0.2041	0.000000
5.894887	0.2041	3.887872
5.898287	0.204	0.000000
5.901688	0.2041	45.039272
5.905088	0.204	2714.312500
5.908490	0.2041	2586.431396
5.911892	0.2041	0.000000
5.915292	0.204	0.000000
5.918693	0.2041	275.694397
5.922095	0.2041	0.000000
5.925495	0.204	101.127602
5.928897	0.2041	0.000000
5.932297	0.204	82.446632
5.935698	0.2041	0.000000
5.939100	0.2041	0.000000
5.942500	0.204	0.400254
5.945902	0.2041	8.028668
5.949302	0.204	0.000000
5.952703	0.2041	3.401326
5.956105	0.2041	0.000000
5.959505	0.204	0.490191
5.962907	0.2041	0.000000
5.966307	0.204	822.310730
5.969708	0.2041	937.409424
5.973110	0.2041	0.997826
5.976510	0.204	0.389293
5.979912	0.2041	0.000000
5.983313	0.2041	0.000000
5.986713	0.204	0.000000
5.990115	0.2041	1.413878
5.993515	0.204	0.000000
5.996917	0.2041	0.000000
6.000318	0.2041	1244.444946
6.003718	0.204	0.929280
6.007120	0.2041	0.000000
6.010520	0.204	0.000000
6.013922	0.2041	0.362823
6.017323	0.2041	43.517857
6.020723	0.204	0.000000
6.024125	0.2041	4.711820
6.027525	0.204	0.000000
6.030927	0.2041	0.000000
6.034328	0.2041	1647.768066
6.037728	0.204	963.169556
6.041130	0.2041	0.000000
6.044530	0.204	0.000000
6.047932	0.2041	101.044472
6.051333	0.2041	69.306618
6.054733	0.204	71.073883
6.058135	0.2041	0.000000
6.061537	0.2041	4.583016
6.064937	0.204	0.000000
6.068338	0.2041	0.000000
6.071738	0.204	3.500175
6.075140	0.2041	0.000000
6.078542	0.2041	0.000000
6.081942	0.204	1067.691895
6.085343	0.2041	1327.814697
6.088743	0.204	0.000000
6.092145	0.2041	0.000000
6.095547	0.2041	131.045654
6.098947	0.204	173.505402
6.102348	0.2041	267.722168
6.105748	0.204	0.000000
6.109150	0.2041	5.334221
6.112552	0.2041	0.000000
6.115952	0.204	0.000000
6.119353	0.2041	9.446398
6.122755	0.2041	0.000000
6.126155	0.204	1.552097
6.129557	0.2041	0.000000
6.132957	0.204	0.000000
6.136358	0.2041	70.319000
6.139760	0.2041	79.873657
6.143160	0.204	0.000000
6.146562	0.2041	0.000000
6.149962	0.204	9.296271
6.153363	0.2041	0.000000
6.156765	0.2041	0.000000
6.160165	0.204	0.000000
6.163567	0.2041	0.000000
6.166967	0.204	0.000000
6.170368	0.2041	0.000000
6.173770	0.2041	0.353218
6.177170	0.204	49.718235
6.180572	0.2041	0.000000
6.183972	0.204	18.904108
6.187373	0.2041	0.000000
6.190775	0.2041	2.419086
6.194175	0.204	0.000000
6.197577	0.2041	0.000000
6.200978	0.2041	39.527309
6.204378	0.204	44.476082
6.207780	0.2041	1119.496216
6.211180	0.204	1270.291870
6.214582	0.2041	0.000000
6.217983	0.2041	0.000000
6.221383	0.204	2130.783691
6.224785	0.2041	2271.545410
6.228185	0.204	48.821003
6.231587	0.2041	0.000000
6.234988	0.2041	0.000000
6.238388	0.204	0.000000
6.241790	0.2041	91.440071
6.245190	0.204	0.000000
6.248592	0.2041	0.000000
6.251993	0.2041	0.278577
6.255393	0.204	0.000000
6.258795	0.2041	2.026512
6.262197	0.2041	0.000000
6.265597	0.204	0.000000
6.268998	0.2041	0.000000
6.272398	0.204	0.000000
6.275800	0.2041	0.013577
6.279202	0.2041	0.000000
6.282602	0.204	3439.527100
6.286003	0.2041	0.000000
6.289403	0.204	0.000000
6.292805	0.2041	0.000000
6.296207	0.2041	0.000000
6.299607	0.204	0.000000
6.303008	0.2041	98.079636
6.306408	0.204	0.000000
6.309810	0.2041	0.000000
6.313212	0.2041	0.000000
6.316612	0.204	0.000000
6.320013	0.2041	1.954309
6.323413	0.204	0.000000
6.326815	0.2041	76.026550
6.330217	0.2041	0.000000
6.333617	0.204	0.000000
6.337018	0.2041	0.000000
6.340420	0.2041	0.000000
6.343820	0.204	60.923515
6.347222	0.2041	67.128662
6.350622	0.204	0.000000
6.354023	0.2041	0.000000
6.357425	0.2041	9.851566
6.360825	0.204	0.000000
6.364227	0.2041	0.000000
6.367627	0.204	0.000000
6.371028	0.2041	0.000000
6.374430	0.2041	0.000000
6.377830	0.204	0.000000
6.381232	0.2041	0.000000
6.384632	0.204	0.000000
6.388033	0.2041	0.000000
6.391435	0.2041	0.000000
6.394835	0.204	0.000000
6.398237	0.2041	0.000000
6.401638	0.2041	0.000000
6.405038	0.204	0.000000
6.408440	0.2041	0.000000
6.411840	0.204	0.000000
6.415242	0.2041	0.000000
6.418643	0.2041	0.000341
6.422043	0.204	0.000000
6.425445	0.2041	0.000000
6.428845	0.204	0.000000
6.432247	0.2041	0.000000
6.435648	0.2041	0.000000
6.439048	0.204	0.000000
6.442450	0.2041	0.000000
6.445850	0.204	0.000000
6.449252	0.2041	0.000000
6.452653	0.2041	0.000000
6.456053	0.204	0.000000
6.459455	0.2041	1842.078003
6.462857	0.2041	2101.059814
6.466257	0.204	0.000000
6.469658	0.2041	0.000000
6.473058	0.204	222.884628
6.476460	0.2041	64.335510
6.479862	0.2041	175.408478
6.483262	0.204	0.000000
6.486663	0.2041	8.917334
6.490063	0.204	9.856101
6.493465	0.2041	1381.224731
6.496867	0.2041	1657.868042
6.500267	0.204	0.000000
6.503668	0.2041	0.000000
6.507068	0.204	402.028778
6.510470	0.2041	0.000000
6.513872	0.2041	0.000000
6.517272	0.204	0.000000
6.520673	0.2041	34.620743
6.524073	0.204	0.000000
6.527475	0.2041	70.032722
6.530877	0.2041	124.026222
6.534277	0.204	0.196631
6.537678	0.2041	0.000000
6.541080	0.2041	0.000000
6.544480	0.204	0.000000
6.547882	0.2041	0.000000
6.551282	0.204	0.000000
6.554683	0.2041	0.000000
6.558085	0.2041	0.000000
6.561485	0.204	0.000000
6.564887	0.2041	0.000000
6.568287	0.204	0.000000
6.571688	0.2041	0.000000
6.575090	0.2041	10.377624
6.578490	0.204	339.160645
6.581892	0.2041	0.686633
6.585292	0.204	0.000000
6.588693	0.2041	0.000000
6.592095	0.2041	0.000000
6.595495	0.204	0.000000
6.598897	0.2041	0.000000
6.602298	0.2041	0.000000
6.605698	0.204	0.000000
6.609100	0.2041	0.000000
6.612500	0.204	0.000000
6.615902	0.2041	18.487471
6.619303	0.2041	0.000000
6.622703	0.204	0.000000
6.626105	0.2041	0.000000
6.629505	0.204	2.237279
6.632907	0.2041	0.000000
6.636308	0.2041	0.872593
6.639708	0.204	0.000000
6.643110	0.2041	0.000000
6.646510	0.204	0.000000
6.649912	0.2041	0.000000
6.653313	0.2041	0.000000
6.656713	0.204	0.000000
6.660115	0.2041	0.000000
6.663515	0.204	0.356927
6.666917	0.2041	0.139236
6.670318	0.2041	0.000000
6.673718	0.204	0.000000
6.677120	0.2041	0.000000
6.680522	0.2041	0.256664
6.683922	0.204	0.000000
6.687323	0.2041	0.000000
6.690723	0.204	0.100757
6.694125	0.2041	0.000000
6.697527	0.2041	0.022023
6.700927	0.204	0.000000
6.704328	0.2041	0.000479
6.707728	0.204	0.000000
6.711130	0.2041	0.000000
6.714532	0.2041	0.000660
6.717932	0.204	48.510124
6.721333	0.2041	55.256596
6.724733	0.204	0.000000
6.728135	0.2041	0.000000
6.731537	0.2041	0.000000
6.734937	0.204	1464.130859
6.738338	0.2041	0.000000
6.741740	0.2041	0.000000
6.745140	0.204	206.957153
6.748542	0.2041	0.000000
6.751942	0.204	47.562363
6.755343	0.2041	0.000000
6.758745	0.2041	13.185779
6.762145	0.204	0.000000
6.765547	0.2041	0.000000
6.768947	0.204	0.432150
6.772348	0.2041	0.000000
6.775750	0.2041	0.000000
6.779150	0.204	0.000000
6.782552	0.2041	0.000000
6.785952	0.204	0.000000
6.789353	0.2041	0.000000
6.792755	0.2041	0.000000
6.796155	0.204	0.000000
6.799557	0.2041	0.000000
6.802958	0.2041	0.000000
6.806358	0.204	0.000000
6.809760	0.2041	0.000000
6.813160	0.204	0.000000
6.816562	0.2041	0.000032
6.819963	0.2041	0.000000
6.823363	0.204	0.000000
6.826765	0.2041	0.000000
6.830165	0.204	0.000000
6.833567	0.2041	0.000000
6.836968	0.2041	0.000000
6.840368	0.204	0.000000
6.843770	0.2041	0.000000
6.847170	0.204	0.000000
6.850572	0.2041	0.000000
6.853973	0.2041	0.000000
6.857373	0.204	0.000000
6.860775	0.2041	0.000000
6.864175	0.204	0.000000
6.867577	0.2041	0.000000
6.870978	0.2041	0.000000
6.874378	0.204	1008.253296
6.877780	0.2041	1150.027832
6.881182	0.2041	0.000000
6.884582	0.204	0.000000
6.887983	0.2041	121.998680
6.891383	0.204	0.000000
6.894785	0.2041	84.737083
6.898187	0.2041	0.000000
6.901587	0.204	5.519915
6.904988	0.2041	0.000000
6.908388	0.204	0.000000
6.911790	0.2041	0.000000
6.915192	0.2041	0.000000
6.918592	0.204	0.000000
6.921993	0.2041	0.000000
6.925393	0.204	0.000000
6.928795	0.2041	0.067047
6.932197	0.2041	0.000000
6.935597	0.204	0.000000
6.938998	0.2041	0.000000
6.942400	0.2041	0.000000
6.945800	0.204	0.000000
6.949202	0.2041	0.000000
6.952602	0.204	0.259437
6.956003	0.2041	0.000000
6.959405	0.2041	0.000000
6.962805	0.204	0.000000
6.966207	0.2041	3594.680420
6.969607	0.204	2698.828125
6.973008	0.2041	0.000000
6.976410	0.2041	0.000000
6.979810	0.204	286.341644
6.983212	0.2041	0.000000
6.986612	0.204	105.350876
6.990013	0.2041	665.224060
6.993415	0.2041	888.559082
6.996815	0.204	0.000000
